MEFF: Mini IBEX
Fecha	Hora	CC	Compra	Venta	CV	Ultimo	Contratos	Delta	Nombre Subya	Fecha Expir	Strike	Delta	Contratos	Ultimo	CC	Compra	Venta	CV	Hora	Fecha
23/05/2019	07:07:05					2.427,00		0,75	IBEX 35     	16/06/2023	5.500,000	-0,24		423,00					07:14:32	23/05/2019
23/05/2019	07:07:05					2.352,00		0,74	IBEX 35     	16/06/2023	5.600,000	-0,25		445,00					07:14:33	23/05/2019
23/05/2019	07:07:05					2.278,00		0,73	IBEX 35     	16/06/2023	5.700,000	-0,27		468,00					07:14:33	23/05/2019
23/05/2019	07:07:05					2.204,00		0,72	IBEX 35     	16/06/2023	5.800,000	-0,28		492,00					07:14:33	23/05/2019
23/05/2019	07:07:05					2.131,00		0,70	IBEX 35     	16/06/2023	5.900,000	-0,29		516,00					07:14:33	23/05/2019
23/05/2019	07:07:06					2.059,00		0,69	IBEX 35     	16/06/2023	6.000,000	-0,31		542,00					07:14:34	23/05/2019
23/05/2019	07:07:06					1.988,00		0,68	IBEX 35     	16/06/2023	6.100,000	-0,32		568,00					07:14:34	23/05/2019
23/05/2019	07:07:06					1.917,00		0,66	IBEX 35     	16/06/2023	6.200,000	-0,34		594,00					07:14:35	23/05/2019
23/05/2019	07:07:06					1.847,00		0,65	IBEX 35     	16/06/2023	6.300,000	-0,35		622,00					07:14:35	23/05/2019
23/05/2019	07:07:06					1.779,00		0,63	IBEX 35     	16/06/2023	6.400,000	-0,37		651,00					07:14:35	23/05/2019
23/05/2019	07:07:07					1.711,00		0,62	IBEX 35     	16/06/2023	6.500,000	-0,38		681,00					07:14:36	23/05/2019
23/05/2019	07:07:07					1.644,00		0,60	IBEX 35     	16/06/2023	6.600,000	-0,40		712,00					07:14:36	23/05/2019
23/05/2019	07:07:07					1.512,00		0,57	IBEX 35     	16/06/2023	6.800,000	-0,43		776,00					07:14:37	23/05/2019
23/05/2019	07:07:07					1.448,00		0,56	IBEX 35     	16/06/2023	6.900,000	-0,45		811,00					07:14:37	23/05/2019
23/05/2019	07:07:07					1.385,00		0,54	IBEX 35     	16/06/2023	7.000,000	-0,47		846,00					07:14:38	23/05/2019
23/05/2019	07:07:07					1.322,00		0,53	IBEX 35     	16/06/2023	7.100,000	-0,48		881,00					07:14:38	23/05/2019
23/05/2019	07:07:07					1.261,00		0,52	IBEX 35     	16/06/2023	7.200,000	-0,50		919,00					07:14:38	23/05/2019
23/05/2019	07:07:08					1.201,00		0,50	IBEX 35     	16/06/2023	7.300,000	-0,51		958,00					07:14:39	23/05/2019
23/05/2019	07:07:08					1.142,00		0,49	IBEX 35     	16/06/2023	7.400,000	-0,53		998,00					07:14:39	23/05/2019
23/05/2019	07:07:08					1.097,00		0,48	IBEX 35     	16/06/2023	7.500,000	-0,54		1.052,00					07:14:40	23/05/2019
23/05/2019	07:07:08					1.057,00		0,46	IBEX 35     	16/06/2023	7.600,000	-0,56		1.111,00					07:14:40	23/05/2019
23/05/2019	07:07:08					1.017,00		0,45	IBEX 35     	16/06/2023	7.700,000	-0,57		1.171,00					07:14:40	23/05/2019
23/05/2019	07:07:08					979,00		0,44	IBEX 35     	16/06/2023	7.800,000	-0,58		1.232,00					07:14:41	23/05/2019
23/05/2019	07:07:08					942,00		0,43	IBEX 35     	16/06/2023	7.900,000	-0,60		1.295,00					07:14:42	23/05/2019
23/05/2019	07:07:08					906,00		0,41	IBEX 35     	16/06/2023	8.000,000	-0,61		1.360,00					07:14:42	23/05/2019
23/05/2019	07:07:09					872,00		0,40	IBEX 35     	16/06/2023	8.100,000	-0,62		1.426,00					07:14:43	23/05/2019
23/05/2019	07:07:09					839,00		0,39	IBEX 35     	16/06/2023	8.200,000	-0,63		1.493,00					07:14:43	23/05/2019
23/05/2019	07:07:09					807,00		0,38	IBEX 35     	16/06/2023	8.300,000	-0,65		1.561,00					07:14:44	23/05/2019
23/05/2019	07:07:09					776,00		0,37	IBEX 35     	16/06/2023	8.400,000	-0,66		1.631,00					07:14:44	23/05/2019
23/05/2019	07:07:09					747,00		0,36	IBEX 35     	16/06/2023	8.500,000	-0,67		1.702,00					07:14:45	23/05/2019
23/05/2019	07:07:09					717,00		0,35	IBEX 35     	16/06/2023	8.600,000	-0,68		1.774,00					07:14:45	23/05/2019
23/05/2019	07:07:10					690,00		0,34	IBEX 35     	16/06/2023	8.700,000	-0,69		1.847,00					07:14:46	23/05/2019
23/05/2019	07:07:10					663,00		0,33	IBEX 35     	16/06/2023	8.800,000	-0,70		1.921,00					07:14:47	23/05/2019
23/05/2019	07:07:10					637,00		0,32	IBEX 35     	16/06/2023	8.900,000	-0,71		1.997,00					07:14:47	23/05/2019
23/05/2019	07:07:10					612,00		0,31	IBEX 35     	16/06/2023	9.000,000	-0,72		2.073,00					07:14:48	23/05/2019
23/05/2019	07:07:10					589,00		0,30	IBEX 35     	16/06/2023	9.100,000	-0,73		2.151,00					07:14:48	23/05/2019
23/05/2019	07:07:10					566,00		0,29	IBEX 35     	16/06/2023	9.200,000	-0,74		2.229,00					07:14:49	23/05/2019
23/05/2019	07:07:10					543,00		0,29	IBEX 35     	16/06/2023	9.300,000	-0,75		2.308,00					07:14:49	23/05/2019
23/05/2019	07:07:11					522,00		0,28	IBEX 35     	16/06/2023	9.400,000	-0,75		2.388,00					07:14:50	23/05/2019
23/05/2019	07:07:11					501,00		0,27	IBEX 35     	16/06/2023	9.500,000	-0,76		2.469,00					07:14:50	23/05/2019
23/05/2019	07:07:11					481,00		0,26	IBEX 35     	16/06/2023	9.600,000	-0,77		2.551,00					07:14:51	23/05/2019
23/05/2019	07:07:11					427,00		0,26	IBEX 35     	16/06/2023	9.700,000	-0,78		2.978,00					07:14:51	23/05/2019
23/05/2019	07:07:11					410,00		0,25	IBEX 35     	16/06/2023	9.800,000	-0,78		3.064,00					07:14:52	23/05/2019
23/05/2019	07:07:11					395,00		0,24	IBEX 35     	16/06/2023	9.900,000	-0,79		3.152,00					07:14:52	23/05/2019
23/05/2019	07:07:11					380,00		0,24	IBEX 35     	16/06/2023	10.000,000	-0,80		3.239,00					07:14:53	23/05/2019
23/05/2019	07:07:12					366,00		0,23	IBEX 35     	16/06/2023	10.100,000	-0,80		3.327,00					07:14:54	23/05/2019
23/05/2019	07:07:12					352,00		0,22	IBEX 35     	16/06/2023	10.200,000	-0,81		3.416,00					07:14:54	23/05/2019
23/05/2019	07:07:12					338,00		0,22	IBEX 35     	16/06/2023	10.300,000	-0,82		3.505,00					07:14:55	23/05/2019
23/05/2019	07:07:12					326,00		0,21	IBEX 35     	16/06/2023	10.400,000	-0,82		3.595,00					07:14:55	23/05/2019
23/05/2019	07:07:12					313,00		0,20	IBEX 35     	16/06/2023	10.500,000	-0,83		3.685,00					07:14:56	23/05/2019
23/05/2019	07:07:12					301,00		0,20	IBEX 35     	16/06/2023	10.600,000	-0,83		3.776,00					07:14:56	23/05/2019
23/05/2019	07:07:13					290,00		0,19	IBEX 35     	16/06/2023	10.700,000	-0,84		3.867,00					07:14:57	23/05/2019
23/05/2019	07:07:13					279,00		0,19	IBEX 35     	16/06/2023	10.800,000	-0,84		3.959,00					07:14:57	23/05/2019
23/05/2019	07:07:13					268,00		0,18	IBEX 35     	16/06/2023	10.900,000	-0,85		4.051,00					07:14:58	23/05/2019
23/05/2019	07:07:13					258,00		0,18	IBEX 35     	16/06/2023	11.000,000	-0,85		4.143,00					07:14:58	23/05/2019
23/05/2019	07:07:13					248,00		0,17	IBEX 35     	16/06/2023	11.100,000	-0,86		4.235,00					07:14:59	23/05/2019
23/05/2019	07:07:13					239,00		0,17	IBEX 35     	16/06/2023	11.200,000	-0,86		4.329,00					07:14:59	23/05/2019
23/05/2019	07:07:13					221,00		0,16	IBEX 35     	16/06/2023	11.400,000	-0,87		4.516,00					07:14:59	23/05/2019
23/05/2019	07:07:14					212,00		0,16	IBEX 35     	16/06/2023	11.500,000	-0,87		4.610,00					07:15:00	23/05/2019
23/05/2019	07:07:14					204,00		0,15	IBEX 35     	16/06/2023	11.600,000	-0,88		4.704,00					07:15:00	23/05/2019
23/05/2019	07:07:14					196,00		0,15	IBEX 35     	16/06/2023	11.700,000	-0,88		4.798,00					07:15:00	23/05/2019
23/05/2019	07:07:14					189,00		0,15	IBEX 35     	16/06/2023	11.800,000	-0,88		4.893,00					07:15:01	23/05/2019
23/05/2019	07:07:14					182,00		0,14	IBEX 35     	16/06/2023	11.900,000	-0,89		4.988,00					07:15:01	23/05/2019
23/05/2019	07:07:14					175,00		0,14	IBEX 35     	16/06/2023	12.000,000	-0,89		5.084,00					07:15:01	23/05/2019
23/05/2019	07:07:14					172,00		0,14	IBEX 35     	16/06/2023	12.100,000	-0,89		5.179,00					07:15:01	23/05/2019
23/05/2019	07:07:14					165,00		0,13	IBEX 35     	16/06/2023	12.200,000	-0,90		5.275,00					07:15:02	23/05/2019
23/05/2019	07:07:14					192,00		0,15	IBEX 35     	16/06/2023	12.300,000	-0,88		4.873,00					07:15:02	23/05/2019
23/05/2019	07:07:05					2.838,00		0,84	IBEX 35     	15/12/2023	4.700,000	-0,14		337,00					07:14:32	23/05/2019
23/05/2019	07:07:05					2.761,00		0,83	IBEX 35     	15/12/2023	4.800,000	-0,16		412,00					07:14:32	23/05/2019
23/05/2019	07:07:05					2.685,00		0,82	IBEX 35     	15/12/2023	4.900,000	-0,17		434,00					07:14:32	23/05/2019
23/05/2019	07:07:05					2.610,00		0,81	IBEX 35     	15/12/2023	5.000,000	-0,18		455,00					07:14:32	23/05/2019
23/05/2019	07:07:05					2.535,00		0,80	IBEX 35     	15/12/2023	5.100,000	-0,19		478,00					07:14:32	23/05/2019
23/05/2019	07:07:05					2.461,00		0,80	IBEX 35     	15/12/2023	5.200,000	-0,20		501,00					07:14:32	23/05/2019
23/05/2019	07:07:05					2.498,00		0,80	IBEX 35     	15/12/2023	5.300,000	-0,19		461,00					07:14:32	23/05/2019
23/05/2019	07:07:05					2.424,00		0,79	IBEX 35     	15/12/2023	5.400,000	-0,20		484,00					07:14:32	23/05/2019
23/05/2019	07:07:05					2.350,00		0,78	IBEX 35     	15/12/2023	5.500,000	-0,21		507,00					07:14:33	23/05/2019
23/05/2019	07:07:05					2.277,00		0,78	IBEX 35     	15/12/2023	5.600,000	-0,22		532,00					07:14:33	23/05/2019
23/05/2019	07:07:05					2.205,00		0,77	IBEX 35     	15/12/2023	5.700,000	-0,23		557,00					07:14:33	23/05/2019
23/05/2019	07:07:05					2.133,00		0,76	IBEX 35     	15/12/2023	5.800,000	-0,24		583,00					07:14:33	23/05/2019
23/05/2019	07:07:05					2.063,00		0,75	IBEX 35     	15/12/2023	5.900,000	-0,25		609,00					07:14:34	23/05/2019
23/05/2019	07:07:06					1.992,00		0,74	IBEX 35     	15/12/2023	6.000,000	-0,26		637,00					07:14:34	23/05/2019
23/05/2019	07:07:06					1.923,00		0,72	IBEX 35     	15/12/2023	6.100,000	-0,27		665,00					07:14:34	23/05/2019
23/05/2019	07:07:06					1.854,00		0,71	IBEX 35     	15/12/2023	6.200,000	-0,28		694,00					07:14:35	23/05/2019
23/05/2019	07:07:06					1.787,00		0,70	IBEX 35     	15/12/2023	6.300,000	-0,29		724,00					07:14:35	23/05/2019
23/05/2019	07:07:07					1.720,00		0,69	IBEX 35     	15/12/2023	6.400,000	-0,31		755,00					07:14:36	23/05/2019
23/05/2019	07:07:07					1.654,00		0,68	IBEX 35     	15/12/2023	6.500,000	-0,32		786,00					07:14:36	23/05/2019
23/05/2019	07:07:07					1.588,00		0,67	IBEX 35     	15/12/2023	6.600,000	-0,33		819,00					07:14:36	23/05/2019
23/05/2019	07:07:07					1.460,00		0,64	IBEX 35     	15/12/2023	6.800,000	-0,36		888,00					07:14:37	23/05/2019
23/05/2019	07:07:07					1.398,00		0,63	IBEX 35     	15/12/2023	6.900,000	-0,37		923,00					07:14:37	23/05/2019
23/05/2019	07:07:07					1.336,00		0,62	IBEX 35     	15/12/2023	7.000,000	-0,39		960,00					07:14:38	23/05/2019
23/05/2019	07:07:07					1.276,00		0,60	IBEX 35     	15/12/2023	7.100,000	-0,40		998,00					07:14:38	23/05/2019
23/05/2019	07:07:08					1.216,00		0,59	IBEX 35     	15/12/2023	7.200,000	-0,42		1.037,00					07:14:39	23/05/2019
23/05/2019	07:07:08					1.167,00		0,57	IBEX 35     	15/12/2023	7.300,000	-0,44		1.087,00					07:14:39	23/05/2019
23/05/2019	07:07:08					1.127,00		0,56	IBEX 35     	15/12/2023	7.400,000	-0,45		1.146,00					07:14:39	23/05/2019
23/05/2019	07:07:08					1.087,00		0,55	IBEX 35     	15/12/2023	7.500,000	-0,46		1.206,00					07:14:40	23/05/2019
23/05/2019	07:07:08					1.049,00		0,54	IBEX 35     	15/12/2023	7.600,000	-0,48		1.268,00					07:14:40	23/05/2019
23/05/2019	07:07:08					1.013,00		0,52	IBEX 35     	15/12/2023	7.700,000	-0,49		1.331,00					07:14:41	23/05/2019
23/05/2019	07:07:08					978,00		0,51	IBEX 35     	15/12/2023	7.800,000	-0,51		1.396,00					07:14:41	23/05/2019
23/05/2019	07:07:08					943,00		0,50	IBEX 35     	15/12/2023	7.900,000	-0,52		1.461,00					07:14:42	23/05/2019
23/05/2019	07:07:09					910,00		0,49	IBEX 35     	15/12/2023	8.000,000	-0,53		1.528,00					07:14:42	23/05/2019
23/05/2019	07:07:09					878,00		0,48	IBEX 35     	15/12/2023	8.100,000	-0,55		1.596,00					07:14:43	23/05/2019
23/05/2019	07:07:09					847,00		0,46	IBEX 35     	15/12/2023	8.200,000	-0,56		1.665,00					07:14:44	23/05/2019
23/05/2019	07:07:09					816,00		0,45	IBEX 35     	15/12/2023	8.300,000	-0,57		1.736,00					07:14:44	23/05/2019
23/05/2019	07:07:09					787,00		0,44	IBEX 35     	15/12/2023	8.400,000	-0,59		1.807,00					07:14:45	23/05/2019
23/05/2019	07:07:09					759,00		0,43	IBEX 35     	15/12/2023	8.500,000	-0,60		1.880,00					07:14:45	23/05/2019
23/05/2019	07:07:09					732,00		0,42	IBEX 35     	15/12/2023	8.600,000	-0,61		1.954,00					07:14:46	23/05/2019
23/05/2019	07:07:10					706,00		0,41	IBEX 35     	15/12/2023	8.700,000	-0,62		2.029,00					07:14:46	23/05/2019
23/05/2019	07:07:10					680,00		0,40	IBEX 35     	15/12/2023	8.800,000	-0,63		2.104,00					07:14:47	23/05/2019
23/05/2019	07:07:10					657,00		0,39	IBEX 35     	15/12/2023	8.900,000	-0,65		2.182,00					07:14:47	23/05/2019
23/05/2019	07:07:10					633,00		0,38	IBEX 35     	15/12/2023	9.000,000	-0,66		2.259,00					07:14:48	23/05/2019
23/05/2019	07:07:10					610,00		0,37	IBEX 35     	15/12/2023	9.100,000	-0,67		2.338,00					07:14:49	23/05/2019
23/05/2019	07:07:10					588,00		0,36	IBEX 35     	15/12/2023	9.200,000	-0,68		2.417,00					07:14:49	23/05/2019
23/05/2019	07:07:10					567,00		0,35	IBEX 35     	15/12/2023	9.300,000	-0,69		2.497,00					07:14:50	23/05/2019
23/05/2019	07:07:11					546,00		0,34	IBEX 35     	15/12/2023	9.400,000	-0,70		2.578,00					07:14:50	23/05/2019
23/05/2019	07:07:11					504,00		0,32	IBEX 35     	15/12/2023	9.500,000	-0,72		2.818,00					07:14:51	23/05/2019
23/05/2019	07:07:11					486,00		0,31	IBEX 35     	15/12/2023	9.600,000	-0,73		2.902,00					07:14:51	23/05/2019
23/05/2019	07:07:11					469,00		0,30	IBEX 35     	15/12/2023	9.700,000	-0,74		2.986,00					07:14:52	23/05/2019
23/05/2019	07:07:11					451,00		0,29	IBEX 35     	15/12/2023	9.800,000	-0,75		3.071,00					07:14:52	23/05/2019
23/05/2019	07:07:11					435,00		0,28	IBEX 35     	15/12/2023	9.900,000	-0,76		3.156,00					07:14:53	23/05/2019
23/05/2019	07:07:12					419,00		0,28	IBEX 35     	15/12/2023	10.000,000	-0,77		3.242,00					07:14:53	23/05/2019
23/05/2019	07:07:12					404,00		0,27	IBEX 35     	15/12/2023	10.100,000	-0,77		3.328,00					07:14:54	23/05/2019
23/05/2019	07:07:12					389,00		0,26	IBEX 35     	15/12/2023	10.200,000	-0,78		3.415,00					07:14:54	23/05/2019
23/05/2019	07:07:12					375,00		0,25	IBEX 35     	15/12/2023	10.300,000	-0,79		3.503,00					07:14:55	23/05/2019
23/05/2019	07:07:12					361,00		0,25	IBEX 35     	15/12/2023	10.400,000	-0,80		3.591,00					07:14:56	23/05/2019
23/05/2019	07:07:12					347,00		0,24	IBEX 35     	15/12/2023	10.500,000	-0,80		3.680,00					07:14:56	23/05/2019
23/05/2019	07:07:13					335,00		0,23	IBEX 35     	15/12/2023	10.600,000	-0,81		3.769,00					07:14:57	23/05/2019
